1,Flusterstorm
1,Mana Drain
1,Aven Mindcensor
1,Cyclonic Rift
1,"Breya, Etherium Shaper"
1,Underground River
1,Dramatic Reversal
1,Enlightened Tutor
1,Swords to Plowshares
1,Counterspell
1,Mystical Tutor
1,Toxic Deluge
1,Gamble
1,Mana Crypt
1,Dispel
1,"Jace, Vryn's Prodigy // Jace, Telepath Unbound"
1,Mox Opal
1,Demonic Tutor
1,Bloodstained Mire
1,Flooded Strand
1,Polluted Delta
1,Rolling Earthquake
1,Shivan Reef
1,Mana Confluence
1,Swan Song
1,Silence
1,Angel's Grace
1,Notion Thief
1,Watery Grave
1,Hallowed Fountain
1,Steam Vents
1,Sol Ring
1,Command Tower
1,Gitaxian Probe
1,Mental Misstep
1,Preordain
1,Spell Pierce
1,Arid Mesa
1,Marsh Flats
1,Misty Rainforest
1,Scalding Tarn
1,Verdant Catacombs
1,Exotic Orchard
1,Ad Nauseam
1,Sunken Ruins
1,Negate
1,Ponder
1,Delay
1,Pact of Negation
1,Gemstone Caverns
1,Blood Crypt
1,Godless Shrine
1,Dark Confidant
1,Dimir Signet
1,Fellwar Stone
1,Sensei's Divining Top
1,Forbidden Orchard
1,Auriok Salvagers
1,Plunge into Darkness
1,Chrome Mox
1,Isochron Scepter
1,Talisman of Dominance
1,Talisman of Progress
1,Chain of Vapor
1,Cabal Ritual
1,Tainted Pact
1,Tarnished Citadel
1,Adarkar Wastes
1,Sulfurous Springs
1,Brainstorm
1,Frantic Search
1,Grim Monolith
1,Windfall
1,Yawgmoth's Will
1,Mox Diamond
1,Lotus Petal
1,Ancient Tomb
1,Dark Ritual
1,Necropotence
1,Pyroblast
1,Mana Vault
1,City of Brass
1,Vampiric Tutor
1,Lion's Eye Diamond
1,Force of Will
1,Lim-Dûl's Vault
1,Mystic Remora
1,Demonic Consultation
1,Red Elemental Blast
1,Wheel of Fortune
1,Opt
1,Morphic Pool
1,Sleight of Hand
1,Smothering Tithe
1,"Jace, Wielder of Mysteries"
1,Dovin's Veto
1,Narset's Reversal
1,Snow-Covered Island
1,Fiery Islet
1,Talisman of Creativity
