1,"Marwyn, the Nurturer"
1,Woodland Cemetery
1,"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun"
1,Throne of the God-Pharaoh
1,Heroic Intervention
1,Shamanic Revelation
1,"Freyalise, Llanowar's Fury"
1,Reclamation Sage
1,Llanowar Wastes
1,"Nykthos, Shrine to Nyx"
1,Elvish Mystic
1,Overgrown Tomb
1,"Yeva, Nature's Herald"
1,Craterhoof Behemoth
1,Parallel Lives
1,Skullclamp
1,Sol Ring
1,Command Tower
1,Beast Within
1,Triumph of the Hordes
1,Praetor's Counsel
1,"Ezuri, Renegade Leader"
1,Elvish Champion
1,Joraga Warcaller
1,Quest for Renewal
1,Imperious Perfect
1,Lys Alana Huntmaster
1,Llanowar Elves
1,Dryad Arbor
1,Elves of Deep Shadow
1,Wood Elves
1,Wirewood Symbiote
1,Wirewood Channeler
1,Elvish Guidance
1,Taunting Elf
1,Wirewood Lodge
1,Priest of Titania
1,Vitalize
1,Quirion Ranger
1,Fyndhorn Elves
1,Elvish Archdruid
1,Poison-Tip Archer
1,Swiftfoot Boots
1,Assassin's Trophy
1,Beast Whisperer
1,Golgari Findbroker
1,Guardian Project
1,Finale of Devastation
12,Snow-Covered Forest
4,Snow-Covered Swamp
1,Temple of Malady
1,Lightning Greaves
1,Castle Garenbrig
1,Gilt-Leaf Palace
1,Herald's Horn
1,Arcane Signet
1,Path of Ancestry
1,Doubling Season
1,Undergrowth Stadium
1,"Miara, Thorn of the Glade"
1,Darkbore Pathway // Slitherbore Pathway
1,Elven Ambush
1,Elderfang Ritualist
1,Canopy Tactician
1,Realmwalker
1,"Lathril, Blade of the Elves"
1,Elvish Warmaster
1,Tyvar Kell
1,Skemfar Shadowsage
1,Harald Unites the Elves
1,Skemfar Elderhall
1,Skemfar Avenger
1,Return Upon the Tide
1,Haunting Voyage
1,Pact of the Serpent
1,Elderfang Venom
1,Harvest Season
1,Elvish Promenade
1,Prowess of the Fair
1,Putrefy
1,Krosan Grip
1,Myriad Landscape
1,"Yavimaya, Cradle of Growth"
1,Circle of Dreams Druid
1,Grim Backwoods
1,Deathcap Glade
